screen_name	date	fav	retweet	text	url	hashtags
jmcapitanich	Thu Sep 09 12:09:18 +0000 2021	36	16	"Anunciamos que las jubilaciones y salarios del sector público se pagarán los días 29 y 30 de septiembre junto con el incremento pautado del 6%.

Pagamos antes de fin de mes con incrementos con el objetivo de mejorar el poder adquisitivo. https://t.co/HKF5V9XaS6"	https://twitter.com/jmcapitanich/status/1435938362825875463	[]
jmcapitanich	Wed Sep 08 23:29:07 +0000 2021	4	0	"Por eso, reconocemos su importancia que impulsa y mueve las economías del interior de la provincia como base del inicio de las cadenas de valor.

#ChacoReactiva"	https://twitter.com/jmcapitanich/status/1435747056912670728	[{'text': 'ChacoReactiva', 'indices': [146, 160]}]
jmcapitanich	Wed Sep 08 23:29:07 +0000 2021	5	0	👉 Este es un sector que en los peores momentos de la pandemia no bajó los brazos y tenía la responsabilidad de generar la producción que alimenta a todas y todos los argentinos.	https://twitter.com/jmcapitanich/status/1435747055184531456	[]
jmcapitanich	Wed Sep 08 23:29:06 +0000 2021	4	0	🌾 Tenemos una provincia con gran presencia en producción de alimentos, agricultura extensiva y producciones alternativas como tabaco y arroz. https://t.co/MSmAx2GJ77	https://twitter.com/jmcapitanich/status/1435747052990967813	[]
jmcapitanich	Wed Sep 08 23:29:03 +0000 2021	24	5	Visitamos a Víctor Stasiuk, en Avía Terai, que sembró 60 hectáreas de trigo y recibió su certificado de condonación de la deuda con Fiduciaria del Norte como lo hicieron otros 1.190 productores por 250 millones de pesos 👏 https://t.co/ssWeCEtUtN	https://twitter.com/jmcapitanich/status/1435747039728619525	[]
jmcapitanich	Wed Sep 08 22:17:55 +0000 2021	4	2	"Tenemos 101 consorcios con 141 tractores distribuidos con sus herramientas y maquinarias. Asignamos 250 millones de pesos por año para mejorar la calidad de vida de nuestros productores.

#ChacoReactiva https://t.co/YRKOGSeFl3"	https://twitter.com/jmcapitanich/status/1435729135398182915	[{'text': 'ChacoReactiva', 'indices': [188, 202]}]
jmcapitanich	Wed Sep 08 22:17:44 +0000 2021	6	0	Fabián lidera el Consorcio de Servicios Rurales n° 51 produciendo alimentos sanos para que chaqueños y chaqueñas podamos consumir lo que producimos. https://t.co/YuAHeYNw9U	https://twitter.com/jmcapitanich/status/1435729092645691392	[]
jmcapitanich	Wed Sep 08 22:17:37 +0000 2021	19	7	Celebramos el día del agricultor con Fabián Ibarra, en Colonia Rivadavia. Junto a su familia, desarrollan 5 hectáreas de producción intensiva de verduras y hortalizas con riego y aplicación de tecnología para mejorar los rendimientos. https://t.co/nT4kOQtxWS	https://twitter.com/jmcapitanich/status/1435729059753906178	[]
jmcapitanich	Wed Sep 08 12:57:50 +0000 2021	4	2	"Un cálido y afectuoso saludo todas y todos los agricultores en su día.

Deseamos que tengan buena producción, buenos rendimientos y que eso signifique seguir apostando por un Chaco productivo de la mano de cada uno de nuestros productores. https://t.co/jm01v21Roc"	https://twitter.com/jmcapitanich/status/1435588187695484937	[]
jmcapitanich	Wed Sep 08 12:57:11 +0000 2021	3	0	También tenemos el Mercado Algodonero y se están ejecutando las condiciones para que AFIP garantice mecanismos de obligatoriedad de registros y poder tener un mercado que funcione y un desarrollo transparente con financiamiento, calidad e incremento de perspectivas de producción.	https://twitter.com/jmcapitanich/status/1435588026034499584	[]
jmcapitanich	Wed Sep 08 12:55:37 +0000 2021	0	0	🔹 Nuestra provincia es líder en el mercado de capitales a nivel regional con una bolsa de comercio que tiene 1.500 cuentas comitentes y una movilización de recursos equivalente a 140.000 millones de pesos en los primeros siete meses del año.	https://twitter.com/jmcapitanich/status/1435587630876479490	[]
jmcapitanich	Wed Sep 08 12:55:07 +0000 2021	1	0	🔹 En agricultura familiar teníamos 5.280  productores registrados en 101 consorcios y ya estamos con una perspectiva de 7.600 productores debidamente registrados, lo cual nos permite detectar carencias y poder asignar bien los recursos.	https://twitter.com/jmcapitanich/status/1435587502883196931	[]
jmcapitanich	Wed Sep 08 12:54:05 +0000 2021	2	1	🔹 El Chaco ha organizado un sistema de pronósticos de siembra que nos permite tener hoy 360 hectáreas de producción frutihortícola con intenciones de siembra y, a su vez, con la tecnología adecuada para aumentar la productividad y abastecer el mercado alimentario local.	https://twitter.com/jmcapitanich/status/1435587243431837700	[]
jmcapitanich	Wed Sep 08 12:53:29 +0000 2021	2	0	🔹 El arraigo a la tierra es una condición esencial para el desarrollo productivo de nuestra economía local. Hemos solicitado al Ministro Ferraresi el acceso a un programa de 1.000 viviendas rurales para los próximos tres años.	https://twitter.com/jmcapitanich/status/1435587091497431048	[]
jmcapitanich	Wed Sep 08 12:52:58 +0000 2021	2	0	🔹️ La tierra es de quien la trabaja, por lo tanto estamos en un proceso de regularización del otorgamiento de títulos de propiedad de la tierra de pequeños y medianos productores hasta llegar a un total de 4.000.	https://twitter.com/jmcapitanich/status/1435586962904260615	[]
jmcapitanich	Wed Sep 08 12:52:17 +0000 2021	3	1	🔹 El Chaco tiene una ley que establece un sistema de información para seguro agrícola y la constitución de un fondo equivalente a 180 millones de pesos con fondos de afectación específica para instrumentación de seguro multirriesgo.	https://twitter.com/jmcapitanich/status/1435586789364928514	[]
jmcapitanich	Wed Sep 08 12:51:30 +0000 2021	2	2	🔹 Los productores que tenían deuda con Fiduciaria del Norte han tenido una condonación que incluye a 1.190 productores por un monto aproximado a los 250 millones de pesos.	https://twitter.com/jmcapitanich/status/1435586592446550024	[]
jmcapitanich	Wed Sep 08 12:50:54 +0000 2021	9	3	"En el día de la agricultura realizamos anuncios para beneficiar directamente a quienes constituyen un motor de nuestra economía provincial.

El Estado provincial ha generado un aporte de recursos fiscales y financieros equivalente a 1.700 millones de pesos entre 2020 y 2021. https://t.co/otlQ1LifHY"	https://twitter.com/jmcapitanich/status/1435586443146039299	[]
jmcapitanich	Wed Sep 08 12:37:58 +0000 2021	1	1	Hemos establecido un  duelo por tres días y el izamiento de la bandera a media asta en memoria de quien recibió innumerables reconocimientos a nivel nacional e internacional y que hoy significa una pérdida muy sensible para el mundo del arte.	https://twitter.com/jmcapitanich/status/1435583186562650116	[]
jmcapitanich	Wed Sep 08 11:16:17 +0000 2021	45	16	"Siento un dolor inmenso por la partida de Fabriciano Gómez. Un chaqueño que supo plasmar en su arte nuestra cultura y nuestros valores. Su legado quedará eternamente entre nosotros.

Mis condolencias y un fuerte abrazo a su familia y seres queridos. Hasta siempre! https://t.co/nLx3rSR4r2"	https://twitter.com/jmcapitanich/status/1435562630756851713	[]
jmcapitanich	Tue Sep 07 16:45:33 +0000 2021	3	3	"Este domingo 12 de septiembre, en las elecciones Primarias, Abiertas, Simultáneas y Obligatorias apoyemos la lista 501 R - 17 de Octubre.

Nuestra coalición de chaqueños y chaqueñas tiene el compromiso de #DefenderChaco para construir futuro.

#Lista501R https://t.co/f9tvvI3SXN"	https://twitter.com/jmcapitanich/status/1435283105594499074	[{'text': 'DefenderChaco', 'indices': [205, 219]}, {'text': 'Lista501R', 'indices': [244, 254]}]
jmcapitanich	Tue Sep 07 16:44:18 +0000 2021	6	5	En #CoteLai estamos refaccionando y ampliando la comisaría y el destacamento rural, invirtiendo en infraestructura escolar, fibra óptica y avanzando con la pavimentación de la Ruta 13. Y vamos a seguir profundizando el rumbo de desarrollo en la localidad y en todo el Chaco. https://t.co/oseMXdJiuJ	https://twitter.com/jmcapitanich/status/1435282792141582341	[{'text': 'CoteLai', 'indices': [3, 11]}]
jmcapitanich	Tue Sep 07 16:43:13 +0000 2021	16	8	Sentimos el orgullo de recorrer el Chaco y ver, en cada lugar que visitamos, obras que están transformando para siempre la vida de nuestras comunidades. https://t.co/JQyN1NPtb3	https://twitter.com/jmcapitanich/status/1435282518714945540	[]
jmcapitanich	Tue Sep 07 14:10:41 +0000 2021	6	4	"Por eso, el 12 de septiembre necesitamos nos brinden un respaldo contundente.

Juntos en esta coalición de chaqueños y chaqueñas destinada a defender el Chaco y construir futuro.

#Lista501R https://t.co/o87r6rUZsT"	https://twitter.com/jmcapitanich/status/1435244131073368072	[{'text': 'Lista501R', 'indices': [180, 190]}]
jmcapitanich	Tue Sep 07 14:09:13 +0000 2021	6	4	Allí hicimos la filial del Banco del Chaco, la remodelación del hospital, el reservorio de agua y las cuadras de pavimento, y hoy tenemos en proceso de construcción el cerramiento del complejo polideportivo, un plan de ejecución de veredas y, en Haumonia, el centro de salud. https://t.co/EOMjzVRy1h	https://twitter.com/jmcapitanich/status/1435243764973555716	[]
jmcapitanich	Tue Sep 07 14:01:37 +0000 2021	13	7	En #Charadai nos comprometimos con tres decisiones estratégicas: la Ruta 13, la construcción inmediata de 30 nuevas viviendas y la publicación próxima para construir la red de cloacas. https://t.co/JLtHcVHnwA	https://twitter.com/jmcapitanich/status/1435241853201305600	[{'text': 'Charadai', 'indices': [3, 12]}]
jmcapitanich	Tue Sep 07 12:35:41 +0000 2021	9	3	"✅ Así como inauguramos Ruta 7 y Ruta 1 estamos en el transcurso de este año con un muy buen  avance en Ruta 56, Ruta 3, Ruta 9 y más obras que nos conectan, obras que promueven el desarrollo del Chaco y son para siempre.

#VamosChaco https://t.co/J6U7oC4eRA"	https://twitter.com/jmcapitanich/status/1435220223439904771	[{'text': 'VamosChaco', 'indices': [222, 233]}]
jmcapitanich	Tue Sep 07 12:34:34 +0000 2021	6	2	Actualmente estamos finalizando el primer tramo que une el empalme de Ruta 11 con Colonia Baranda. Seguimos trabajando con @Fonplata por la aprobación del financiamiento para el tramo de 35 km que va hasta Charadai. https://t.co/SxOCUpVS9A	https://twitter.com/jmcapitanich/status/1435219943243587597	[]
jmcapitanich	Tue Sep 07 12:33:27 +0000 2021	5	1	👉🏻 Incluirá los accesos pavimentados a Colonia Baranda y Cote Lai con 2.600 millones de pesos de inversión para potenciar el desarrollo del Chaco. https://t.co/H4tZCHv8pp	https://twitter.com/jmcapitanich/status/1435219665391951883	[]
jmcapitanich	Tue Sep 07 12:32:33 +0000 2021	16	7	🛣 Recorrimos la obra de pavimentación de Ruta Provincial N°13 en el tramo que va desde el empalme de Ruta 11 hasta Cote Lai, una obra muy requerida con más de 43 km de extensión. https://t.co/dUj5UmbuLn	https://twitter.com/jmcapitanich/status/1435219437804732426	[]
jmcapitanich	Mon Sep 06 16:01:51 +0000 2021	16	8	"Hoy, con la salida de la primera estrella, comenzará un nuevo año para el pueblo judío, la festividad de Rosh Hashaná.

Quiero desearle Shaná Tová a toda la comunidad y que comiencen un dulce y feliz año 5782🍎

Mis mejores deseos de prosperidad, salud y paz para todas y todos 🍯"	https://twitter.com/jmcapitanich/status/1434909722990284807	[]
jmcapitanich	Mon Sep 06 14:05:59 +0000 2021	6	3	"Seguimos trabajando para fortalecer la agricultura familiar y garantizar el derecho a la alimentación con más y mejor producción chaqueña.

#ChacoGobiernoDeTodos"	https://twitter.com/jmcapitanich/status/1434880563010314241	[{'text': 'ChacoGobiernoDeTodos', 'indices': [140, 161]}]
jmcapitanich	Mon Sep 06 14:05:36 +0000 2021	5	2	También equipamiento para los consorcios de agricultura familiar, plan de producción de alimentos en conjunto con la aplicación del régimen de corresponsabilidad gremial y el sistema de seguridad social.	https://twitter.com/jmcapitanich/status/1434880463789776905	[]
jmcapitanich	Mon Sep 06 14:05:13 +0000 2021	2	0	Nuestra agenda contempla implementación del plan para la construcción de viviendas rurales, regularización creciente de títulos de propiedad, electrificación, red de consorcios camineros. https://t.co/k74skJ0Nyv	https://twitter.com/jmcapitanich/status/1434880370311319563	[]
jmcapitanich	Mon Sep 06 14:04:37 +0000 2021	20	4	En videoconferencia con el Consejo de Agricultura familiar dialogamos sobre el encuentro por el día del agricultor el próximo 8 de septiembre. https://t.co/mRYorUMIfP	https://twitter.com/jmcapitanich/status/1434880216296566786	[]
jmcapitanich	Mon Sep 06 12:57:20 +0000 2021	5	5	"Nuestra provincia tiene la virtud de  una red de 11 laboratorios descentralizados en la provincia, de secuenciación genómica de cepas en circulación para observar variantes y contagios y un modelo de atención de pacientes articulados en una red sanitaria provincial.

#VamosChaco https://t.co/IXtrVquMBf"	https://twitter.com/jmcapitanich/status/1434863285959118854	[{'text': 'VamosChaco', 'indices': [268, 279]}]
jmcapitanich	Mon Sep 06 12:56:33 +0000 2021	5	3	El uso estricto del protocolo sanitario recomendado, la vacunación progresiva para quienes aún no han completado la pauta y el uso extendido del pasaporte como condición sine qua non para lugares cerrados permitirá sostener esta tendencia. https://t.co/MxLazHehx9	https://twitter.com/jmcapitanich/status/1434863088839405570	[]
jmcapitanich	Mon Sep 06 12:55:37 +0000 2021	2	1	En el AMGR estamos alcanzando guarismos similares al mes de mayo con restricción severa de circulación, lo cual permite visualizar que la inmunidad adquirida por contagios y por vacunación indujo a una drástica disminución de la circulación viral en el área.	https://twitter.com/jmcapitanich/status/1434862851890556929	[]
jmcapitanich	Mon Sep 06 12:54:58 +0000 2021	2	1	🔹️ Las dosis aplicadas hasta el momento ascienden a 1.134.153 proyectándose una cobertura con pauta completa del 70 por ciento de la población para la primera quincena de octubre. https://t.co/ezkSbTKvPF	https://twitter.com/jmcapitanich/status/1434862692448276483	[]
jmcapitanich	Mon Sep 06 12:54:16 +0000 2021	2	1	🔹️La tasa de contagio tiende a cero y la tasa de duplicación se incrementa exponencialmente en virtud de la reducción abrupta de los contagios en base a R0 equivalente a 0,26, la más baja de la serie. https://t.co/6gSi10WIFm	https://twitter.com/jmcapitanich/status/1434862514752327681	[]
